reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90;pop
02;2020-08-19;0;1;1;14;11;25;79;33509
02;2020-08-19;0;0;0;6;2;8;89;18767
02;2020-08-19;0;0;0;3;1;4;90;5498
02;2020-08-19;11;8;19;593;441;1035;0;358749
03;2020-08-19;2;0;2;13;19;32;09;62043
03;2020-08-19;1;4;5;55;60;116;19;58638
03;2020-08-19;1;2;4;62;55;118;29;40421
03;2020-08-19;1;1;2;79;49;129;39;39602
03;2020-08-19;4;1;5;70;45;115;49;34757
03;2020-08-19;3;2;5;59;51;110;59;27026
03;2020-08-19;2;2;4;32;43;75;69;17446
03;2020-08-19;0;0;0;6;11;17;79;7368
03;2020-08-19;0;0;0;7;2;9;89;2721
03;2020-08-19;0;0;0;1;0;1;90;669
03;2020-08-19;14;12;27;384;335;722;0;290691
04;2020-08-19;5;1;6;60;52;112;09;121691
04;2020-08-19;8;3;11;205;183;388;19;134452
04;2020-08-19;6;4;10;221;174;395;29;98215
04;2020-08-19;4;5;9;299;202;501;39;104568
04;2020-08-19;3;2;5;326;227;553;49;113615
04;2020-08-19;2;3;5;318;248;566;59;125597
04;2020-08-19;2;3;5;117;126;243;69;89851
04;2020-08-19;1;2;3;41;57;98;79;46693
04;2020-08-19;2;1;3;19;9;28;89;20815
04;2020-08-19;0;0;0;2;2;4;90;4462
04;2020-08-19;33;24;57;1608;1280;2888;0;859959
05;2020-08-19;0;0;0;0;0;0;09;703.704828175651
05;2020-08-19;0;0;0;2;1;3;19;723.725880519921
05;2020-08-19;0;0;0;0;0;0;29;475.133162078732
05;2020-08-19;0;0;0;2;0;2;39;764.547319147651
05;2020-08-19;0;0;0;0;1;1;49;1017.17633756848
05;2020-08-19;0;0;0;0;1;1;59;978.233665832332
05;2020-08-19;0;0;0;0;0;0;69;674.735312241807
05;2020-08-19;0;0;0;0;0;0;79;405.196420115493
05;2020-08-19;0;0;0;0;0;0;89;210.595968638888
05;2020-08-19;0;0;0;0;0;0;90;43.9511056810479
05;2020-08-19;0;0;0;4;3;7;0;5997
06;2020-08-19;0;0;0;5;6;11;09;84963
06;2020-08-19;1;5;6;17;19;36;19;65294
06;2020-08-19;1;6;7;22;28;50;29;36651
06;2020-08-19;1;1;2;28;18;47;39;37697
06;2020-08-19;1;4;5;23;24;47;49;28132
06;2020-08-19;1;1;2;15;20;35;59;14768
06;2020-08-19;2;1;3;7;14;21;69;7746
06;2020-08-19;0;0;0;0;1;1;79;3034
06;2020-08-19;0;0;0;0;0;0;89;1005
06;2020-08-19;0;0;0;0;0;0;90;181
06;2020-08-19;7;18;25;117;130;248;0;279471
07;2020-08-19;0;0;0;2;0;2;09;1034
07;2020-08-19;0;0;0;3;4;7;19;835
07;2020-08-19;0;0;0;6;3;9;29;1605
07;2020-08-19;0;0;0;7;10;17;39;1752
07;2020-08-19;0;0;0;5;5;10;49;1808
07;2020-08-19;0;0;0;3;4;7;59;1548
07;2020-08-19;0;0;0;2;3;5;69;742
07;2020-08-19;0;0;0;0;0;0;79;421
07;2020-08-19;0;0;0;0;0;0;89;181
07;2020-08-19;0;0;0;0;0;0;90;35
07;2020-08-19;0;0;0;28;29;57;0;9961
08;2020-08-19;1;0;1;2;1;3;09;5712.98144471701
08;2020-08-19;0;0;0;2;6;8;19;5939.43465671908
08;2020-08-19;2;1;3;2;3;5;29;3799.05464202964
08;2020-08-19;0;1;1;11;5;16;39;4598.38462039786
08;2020-08-19;0;2;2;8;8;16;49;5611.98359257117
08;2020-08-19;1;1;2;4;7;11;59;5042.53434487755
08;2020-08-19;1;0;1;3;0;3;69;3060.02499200135
08;2020-08-19;0;0;0;1;1;2;79;1152.93437717932
08;2020-08-19;0;0;0;0;0;0;89;346.012162334751
08;2020-08-19;0;0;0;0;0;0;90;70.6551671722845
08;2020-08-19;5;5;10;33;31;64;0;35334
11;2020-08-19;16;22;39;415;494;934;09;1594856
11;2020-08-19;63;56;119;1094;1205;2313;19;1546109
11;2020-08-19;248;285;533;3983;3491;7500;29;1651917
11;2020-08-19;131;145;276;2964;2823;5802;39;1757848
11;2020-08-19;87;84;171;2086;1988;4077;49;1671811
11;2020-08-19;61;60;121;1920;1688;3610;59;1538636
11;2020-08-19;41;37;78;1270;1255;2529;69;1177841
11;2020-08-19;16;17;33;718;703;1423;79;792962
11;2020-08-19;15;9;24;632;412;1046;89;424358
11;2020-08-19;7;3;10;426;146;572;90;121872
11;2020-08-19;685;718;1404;15516;14213;29828;0;12278210
24;2020-08-19;2;0;2;45;57;104;09;284406
24;2020-08-19;4;4;8;248;261;518;19;314164
24;2020-08-19;8;18;26;444;470;914;29;248773
24;2020-08-19;6;3;9;386;361;747;39;292368
24;2020-08-19;3;4;7;340;331;672;49;320587
24;2020-08-19;2;5;7;342;309;651;59;340563
24;2020-08-19;3;2;5;347;295;643;69;330686
24;2020-08-19;3;0;3;210;204;414;79;240021
24;2020-08-19;1;1;2;146;123;269;89;144224
24;2020-08-19;2;0;2;69;32;101;90;43281
24;2020-08-19;34;37;71;2577;2445;5035;0;2559073
27;2020-08-19;2;1;3;59;60;120;09;293052
27;2020-08-19;5;6;11;226;248;476;19;333965
27;2020-08-19;11;20;31;414;427;841;29;276000
27;2020-08-19;8;6;14;354;326;680;39;315411
27;2020-08-19;5;4;9;294;303;597;49;341897
27;2020-08-19;5;3;8;286;253;539;59;373767
27;2020-08-19;1;4;5;231;253;484;69;370797
27;2020-08-19;0;1;1;165;160;325;79;274422
27;2020-08-19;0;1;1;148;110;258;89;158471
27;2020-08-19;0;0;0;78;30;108;90;45257
27;2020-08-19;37;46;83;2255;2170;4428;0;2783039
28;2020-08-19;4;2;8;66;66;140;09;367591
28;2020-08-19;3;7;10;235;238;482;19;413746
28;2020-08-19;15;16;31;467;483;953;29;341929
28;2020-08-19;2;5;7;362;321;683;39;385115
28;2020-08-19;2;7;9;344;302;646;49;407095
28;2020-08-19;4;4;8;391;313;704;59;435868
28;2020-08-19;4;2;6;304;289;593;69;428446
28;2020-08-19;2;0;2;244;231;475;79;298735
28;2020-08-19;3;0;3;189;114;303;89;175068
28;2020-08-19;1;1;2;96;37;133;90;49907
28;2020-08-19;40;44;86;2698;2395;5113;0;3303500
32;2020-08-19;5;3;8;171;190;362;09;731751
32;2020-08-19;12;7;19;549;531;1094;19;793787
32;2020-08-19;29;24;53;894;832;1732;29;690891
32;2020-08-19;17;17;35;732;689;1430;39;752457
32;2020-08-19;14;13;27;714;597;1316;49;759226
32;2020-08-19;12;9;21;695;571;1270;59;763464
32;2020-08-19;5;7;12;506;494;1007;69;702149
32;2020-08-19;1;2;3;441;366;810;79;452001
32;2020-08-19;0;1;1;283;193;476;89;253185
32;2020-08-19;0;0;0;106;40;146;90;63751
32;2020-08-19;95;83;179;5091;4505;9645;0;5962662
44;2020-08-19;5;3;8;167;162;330;09;598364
44;2020-08-19;11;10;21;487;537;1026;19;659759
44;2020-08-19;25;31;56;1064;998;2062;29;616448
44;2020-08-19;15;16;31;850;843;1694;39;675514
44;2020-08-19;9;9;18;719;676;1395;49;694218
44;2020-08-19;10;13;23;793;669;1462;59;754610
44;2020-08-19;5;4;9;588;566;1154;69;703015
44;2020-08-19;5;7;12;416;447;863;79;465823
44;2020-08-19;1;0;1;328;211;539;89;276017
44;2020-08-19;1;0;1;143;48;191;90;67979
44;2020-08-19;87;93;180;5555;5158;10717;0;5511747
52;2020-08-19;4;2;6;133;118;258;09;437494
52;2020-08-19;10;15;25;379;323;722;19;496015
52;2020-08-19;33;32;65;731;703;1434;29;397640
52;2020-08-19;11;19;31;524;531;1057;39;456089
52;2020-08-19;17;20;37;553;493;1046;49;487292
52;2020-08-19;19;13;32;524;496;1020;59;483216
52;2020-08-19;7;11;18;431;400;831;69;463141
52;2020-08-19;5;3;8;325;301;626;79;327708
52;2020-08-19;0;4;4;222;179;402;89;195383
52;2020-08-19;0;0;0;110;56;166;90;57819
52;2020-08-19;106;120;227;3933;3603;7566;0;3801797
53;2020-08-19;4;5;9;95;121;222;09;356171
53;2020-08-19;4;5;9;282;323;616;19;417460
53;2020-08-19;13;16;29;562;648;1214;29;336312
53;2020-08-19;8;15;23;407;439;846;39;378200
53;2020-08-19;5;3;8;393;323;716;49;424113
53;2020-08-19;4;3;7;407;327;734;59;442875
53;2020-08-19;3;3;6;312;291;604;69;436709
53;2020-08-19;1;2;3;230;226;456;79;310902
53;2020-08-19;0;1;1;162;102;264;89;188000
53;2020-08-19;0;0;0;71;26;98;90;49637
53;2020-08-19;42;53;95;2921;2826;5770;0;3340379
75;2020-08-19;3;8;11;178;176;362;09;598395
75;2020-08-19;18;22;40;654;698;1363;19;694926
75;2020-08-19;60;70;130;1243;1231;2477;29;595642
75;2020-08-19;22;17;39;852;833;1685;39;679104
75;2020-08-19;16;17;33;834;750;1586;49;757513
75;2020-08-19;19;19;38;790;633;1424;59;804241
75;2020-08-19;6;4;10;594;540;1134;69;809683
75;2020-08-19;1;5;6;421;405;827;79;601384
75;2020-08-19;2;0;2;239;185;424;89;353294
75;2020-08-19;0;2;2;116;51;167;90;105800
75;2020-08-19;148;164;312;5925;5506;11457;0;5999982
76;2020-08-19;2;3;5;191;220;418;09;624545
76;2020-08-19;20;19;39;620;728;1360;19;695911
76;2020-08-19;80;60;140;1485;1318;2809;29;635780
76;2020-08-19;29;44;73;1081;1032;2115;39;694345
76;2020-08-19;23;43;66;979;876;1856;49;740353
76;2020-08-19;29;31;60;895;750;1645;59;786358
76;2020-08-19;20;20;40;675;610;1286;69;753886
76;2020-08-19;6;7;13;420;490;910;79;572470
76;2020-08-19;6;5;11;333;231;564;89;325110
76;2020-08-19;2;0;2;229;82;311;90;96100
76;2020-08-19;217;232;449;6912;6339;13280;0;5924858
84;2020-08-19;7;4;11;221;243;467;09;940637
84;2020-08-19;28;19;47;709;757;1473;19;999616
84;2020-08-19;77;92;169;1543;1469;3014;29;894918
84;2020-08-19;32;40;72;1067;1052;2120;39;1005784
84;2020-08-19;22;34;56;944;904;1849;49;1035354
84;2020-08-19;28;21;49;881;756;1637;59;1044459
84;2020-08-19;13;4;17;581;535;1117;69;926660
84;2020-08-19;9;4;13;412;417;829;79;687362
84;2020-08-19;2;0;2;344;224;568;89;387722
84;2020-08-19;0;0;0;175;70;245;90;109865
84;2020-08-19;218;218;436;6877;6428;13321;0;8032377
93;2020-08-19;9;9;18;221;277;503;09;551927
93;2020-08-19;62;49;111;813;888;1704;19;576838
93;2020-08-19;161;183;345;2396;2051;4452;29;509956
93;2020-08-19;92;105;197;1707;1594;3304;39;599102
93;2020-08-19;73;66;139;1415;1202;2618;49;631386
93;2020-08-19;65;55;120;1442;1140;2584;59;678493
93;2020-08-19;34;40;74;980;941;1921;69;632786
93;2020-08-19;18;13;31;668;691;1359;79;509519
93;2020-08-19;9;12;21;680;420;1100;89;284990
93;2020-08-19;4;2;6;467;128;595;90;80654
93;2020-08-19;528;534;1063;10794;9337;20150;0;5055651
94;2020-08-19;0;0;0;11;17;29;09;33744
94;2020-08-19;0;0;0;38;35;73;19;34811
94;2020-08-19;0;2;2;61;59;120;29;33361
94;2020-08-19;0;1;1;39;48;87;39;43624
94;2020-08-19;0;1;1;51;37;88;49;45205
94;2020-08-19;0;0;0;55;48;103;59;47970
94;2020-08-19;0;0;0;30;33;63;69;45095
94;2020-08-19;1;1;2;16;34;50;79;36685
94;2020-08-19;0;1;1;16;16;32;89;19405
94;2020-08-19;0;0;0;4;5;9;90;4779
94;2020-08-19;1;6;7;321;332;654;0;344679
01;2020-08-20;0;0;0;4;7;12;09;40134
01;2020-08-20;7;4;11;100;73;174;19;50483
01;2020-08-20;15;11;26;116;77;193;29;34558
01;2020-08-20;3;8;11;107;78;185;39;37149
01;2020-08-20;6;6;12;120;101;221;49;48928
01;2020-08-20;7;3;10;147;101;248;59;60524
01;2020-08-20;1;1;2;101;62;163;69;51113
01;2020-08-20;0;1;1;23;25;48;79;33062
01;2020-08-20;0;0;0;8;5;13;89;16008
01;2020-08-20;0;0;0;2;0;2;90;4920
01;2020-08-20;39;34;73;729;529;1260;0;376879
02;2020-08-20;1;0;1;7;13;20;09;33991
02;2020-08-20;2;1;3;77;63;141;19;43014
02;2020-08-20;4;1;5;73;61;134;29;31496
02;2020-08-20;5;0;5;117;72;189;39;34280
02;2020-08-20;1;1;2;113;99;212;49;42967
02;2020-08-20;3;4;7;140;90;230;59;62671
02;2020-08-20;3;1;4;82;55;137;69;52556
02;2020-08-20;0;0;0;13;13;26;79;33509
02;2020-08-20;0;1;2;7;7;15;89;18767
02;2020-08-20;0;0;0;3;2;5;90;5498
02;2020-08-20;19;9;29;632;476;1110;0;358749
03;2020-08-20;1;3;4;17;14;31;09;62043
03;2020-08-20;4;6;10;52;41;94;19;58638
03;2020-08-20;9;6;15;54;55;109;29;40421
03;2020-08-20;5;3;8;62;48;110;39;39602
03;2020-08-20;6;4;10;47;48;95;49;34757
03;2020-08-20;3;2;5;41;47;88;59;27026
03;2020-08-20;0;2;2;30;36;66;69;17446
03;2020-08-20;0;2;2;6;17;23;79;7368
03;2020-08-20;0;1;1;3;4;7;89;2721
03;2020-08-20;0;0;0;0;0;0;90;669
03;2020-08-20;28;29;57;312;310;623;0;290691
04;2020-08-20;1;5;6;38;49;87;09;121691
04;2020-08-20;11;10;21;201;161;362;19;134452
04;2020-08-20;9;9;18;276;181;457;29;98215
04;2020-08-20;3;5;8;291;221;512;39;104568
04;2020-08-20;4;5;9;287;253;540;49;113615
04;2020-08-20;3;1;4;303;236;540;59;125597
04;2020-08-20;2;0;2;117;113;230;69;89851
04;2020-08-20;0;0;0;26;54;80;79;46693
04;2020-08-20;1;1;2;18;12;30;89;20815
04;2020-08-20;0;0;0;2;6;8;90;4462
04;2020-08-20;34;36;70;1559;1286;2846;0;859959
05;2020-08-20;0;0;0;0;0;0;09;703.704828175651
05;2020-08-20;0;0;0;0;0;0;19;723.725880519921
05;2020-08-20;0;0;0;0;0;0;29;475.133162078732
05;2020-08-20;0;0;0;2;0;2;39;764.547319147651
05;2020-08-20;0;0;0;0;0;0;49;1017.17633756848
05;2020-08-20;0;0;0;0;0;0;59;978.233665832332
05;2020-08-20;0;0;0;0;0;0;69;674.735312241807
05;2020-08-20;0;0;0;0;1;1;79;405.196420115493
05;2020-08-20;0;0;0;0;0;0;89;210.595968638888
05;2020-08-20;0;0;0;0;0;0;90;43.9511056810479
05;2020-08-20;0;0;0;2;1;3;0;5997
06;2020-08-20;0;0;0;2;5;7;09;84963
06;2020-08-20;0;0;0;10;19;30;19;65294
06;2020-08-20;3;2;5;28;25;53;29;36651
06;2020-08-20;1;2;3;22;17;39;39;37697
06;2020-08-20;0;0;0;11;19;30;49;28132
06;2020-08-20;0;0;0;11;21;32;59;14768
06;2020-08-20;1;0;1;6;7;13;69;7746
06;2020-08-20;0;0;0;1;0;1;79;3034
06;2020-08-20;0;0;0;0;1;1;89;1005
06;2020-08-20;0;0;0;0;0;0;90;181
06;2020-08-20;5;4;9;91;114;206;0;279471
07;2020-08-20;0;0;0;0;1;1;09;1034
07;2020-08-20;0;0;0;12;2;14;19;835
07;2020-08-20;0;0;0;1;4;5;29;1605
07;2020-08-20;0;0;0;5;9;14;39;1752
07;2020-08-20;0;0;0;2;4;6;49;1808
07;2020-08-20;0;0;0;2;5;7;59;1548
07;2020-08-20;0;0;0;2;3;5;69;742
07;2020-08-20;0;0;0;0;0;0;79;421
07;2020-08-20;0;0;0;0;0;0;89;181
07;2020-08-20;0;0;0;0;0;0;90;35
07;2020-08-20;0;0;0;24;28;52;0;9961
08;2020-08-20;0;0;0;2;4;6;09;5712.98144471701
08;2020-08-20;0;0;0;5;4;9;19;5939.43465671908
08;2020-08-20;0;1;1;5;2;7;29;3799.05464202964
08;2020-08-20;1;1;2;11;5;16;39;4598.38462039786
08;2020-08-20;0;0;0;4;12;16;49;5611.98359257117
08;2020-08-20;0;0;0;5;3;8;59;5042.53434487755
08;2020-08-20;0;1;1;3;5;8;69;3060.02499200135
08;2020-08-20;0;0;0;0;0;0;79;1152.93437717932
08;2020-08-20;0;0;0;0;0;0;89;346.012162334751
08;2020-08-20;0;0;0;0;1;1;90;70.6551671722845
08;2020-08-20;1;3;4;35;36;71;0;35334
11;2020-08-20;13;22;36;455;528;1001;09;1594856
11;2020-08-20;90;83;173;1305;1359;2680;19;1546109
11;2020-08-20;298;300;599;4532;3843;8398;29;1651917
11;2020-08-20;136;174;310;3160;3009;6181;39;1757848
11;2020-08-20;74;97;171;2332;2166;4503;49;1671811
11;2020-08-20;72;74;146;2245;1839;4091;59;1538636
11;2020-08-20;36;50;86;1472;1330;2802;69;1177841
11;2020-08-20;13;11;24;787;788;1575;79;792962
11;2020-08-20;8;11;19;537;399;936;89;424358
11;2020-08-20;2;1;3;374;106;480;90;121872
11;2020-08-20;742;823;1567;17201;15379;32664;0;12278210
24;2020-08-20;4;2;6;62;67;131;09;284406
24;2020-08-20;6;9;15;242;221;469;19;314164
24;2020-08-20;30;14;44;526;467;995;29;248773
24;2020-08-20;7;15;22;364;372;737;39;292368
24;2020-08-20;8;8;16;350;291;641;49;320587
24;2020-08-20;5;4;9;365;283;648;59;340563
24;2020-08-20;6;4;10;277;238;515;69;330686
24;2020-08-20;1;1;2;180;172;352;79;240021
24;2020-08-20;1;1;2;121;110;231;89;144224
24;2020-08-20;1;0;1;48;32;80;90;43281
24;2020-08-20;69;58;127;2537;2254;4803;0;2559073
27;2020-08-20;1;1;2;57;73;132;09;293052
27;2020-08-20;1;9;10;209;282;495;19;333965
27;2020-08-20;9;22;31;461;428;891;29;276000
27;2020-08-20;5;10;15;354;301;655;39;315411
27;2020-08-20;5;6;11;368;311;679;49;341897
27;2020-08-20;5;3;8;347;295;642;59;373767
27;2020-08-20;3;3;6;249;278;527;69;370797
27;2020-08-20;1;1;2;178;200;378;79;274422
27;2020-08-20;0;0;0;152;120;272;89;158471
27;2020-08-20;0;0;0;84;32;116;90;45257
27;2020-08-20;30;55;85;2461;2324;4793;0;2783039
28;2020-08-20;3;2;6;90;82;187;09;367591
28;2020-08-20;4;3;7;233;247;494;19;413746
28;2020-08-20;8;6;14;493;454;951;29;341929
28;2020-08-20;8;6;14;392;336;729;39;385115
28;2020-08-20;7;8;15;338;320;659;49;407095
28;2020-08-20;3;1;4;354;270;624;59;435868
28;2020-08-20;4;2;6;291;242;533;69;428446
28;2020-08-20;1;2;3;208;193;401;79;298735
28;2020-08-20;2;2;4;169;94;263;89;175068
28;2020-08-20;4;1;5;77;30;107;90;49907
28;2020-08-20;44;33;78;2645;2268;4948;0;3303500
32;2020-08-20;9;8;18;164;199;366;09;731751
32;2020-08-20;8;11;19;514;651;1166;19;793787
32;2020-08-20;38;44;82;1017;1029;2053;29;690891
32;2020-08-20;17;20;37;869;827;1703;39;752457
32;2020-08-20;9;10;19;832;705;1543;49;759226
32;2020-08-20;5;10;15;753;644;1400;59;763464
32;2020-08-20;10;10;21;527;499;1029;69;702149
32;2020-08-20;8;7;15;363;375;738;79;452001
32;2020-08-20;3;2;5;265;185;450;89;253185
32;2020-08-20;1;1;2;140;33;174;90;63751
32;2020-08-20;108;123;233;5444;5147;10622;0;5962662
44;2020-08-20;4;3;7;151;190;344;09;598364
44;2020-08-20;7;18;26;547;642;1198;19;659759
44;2020-08-20;22;28;50;1086;1012;2098;29;616448
44;2020-08-20;17;20;37;879;841;1721;39;675514
44;2020-08-20;11;10;21;799;725;1524;49;694218
44;2020-08-20;4;9;13;732;707;1439;59;754610
44;2020-08-20;5;4;9;577;562;1139;69;703015
44;2020-08-20;0;1;1;396;432;828;79;465823
44;2020-08-20;1;1;2;311;217;529;89;276017
44;2020-08-20;1;0;1;131;43;174;90;67979
44;2020-08-20;72;94;167;5613;5372;10999;0;5511747
52;2020-08-20;8;7;15;99;109;216;09;437494
52;2020-08-20;14;13;27;344;330;690;19;496015
52;2020-08-20;19;22;41;677;580;1259;29;397640
52;2020-08-20;17;16;33;558;480;1038;39;456089
52;2020-08-20;20;10;30;510;425;935;49;487292
52;2020-08-20;9;8;17;500;427;927;59;483216
52;2020-08-20;10;5;15;409;328;737;69;463141
52;2020-08-20;3;6;9;283;310;593;79;327708
52;2020-08-20;2;1;3;268;178;446;89;195383
52;2020-08-20;1;0;1;212;63;275;90;57819
52;2020-08-20;103;88;191;3861;3230;7117;0;3801797
53;2020-08-20;3;0;3;115;113;233;09;356171
53;2020-08-20;10;6;17;341;351;704;19;417460
53;2020-08-20;22;22;44;612;544;1160;29;336312
53;2020-08-20;1;5;6;481;439;920;39;378200
53;2020-08-20;7;5;12;480;418;898;49;424113
53;2020-08-20;4;9;13;447;365;813;59;442875
53;2020-08-20;1;0;1;342;335;678;69;436709
53;2020-08-20;0;1;1;280;271;551;79;310902
53;2020-08-20;1;1;2;207;131;338;89;188000
53;2020-08-20;1;1;2;82;25;107;90;49637
53;2020-08-20;50;50;101;3387;2993;6403;0;3340379
75;2020-08-20;9;8;18;202;219;429;09;598395
75;2020-08-20;23;20;43;653;720;1389;19;694926
75;2020-08-20;48;72;120;1380;1205;2590;29;595642
75;2020-08-20;27;24;51;916;894;1813;39;679104
75;2020-08-20;16;12;28;872;772;1645;49;757513
75;2020-08-20;17;15;32;841;679;1523;59;804241
75;2020-08-20;9;11;20;674;627;1303;69;809683
75;2020-08-20;6;3;9;434;399;833;79;601384
75;2020-08-20;2;0;2;279;214;494;89;353294
75;2020-08-20;0;0;0;122;44;166;90;105800
75;2020-08-20;158;165;324;6376;5776;12191;0;5999982
76;2020-08-20;10;9;20;206;238;457;09;624545
76;2020-08-20;36;31;68;729;846;1593;19;695911
76;2020-08-20;72;94;166;1662;1576;3240;29;635780
76;2020-08-20;49;33;82;1248;1113;2362;39;694345
76;2020-08-20;34;29;63;1166;936;2102;49;740353
76;2020-08-20;33;28;61;1088;851;1941;59;786358
76;2020-08-20;13;12;25;692;657;1351;69;753886
76;2020-08-20;6;11;17;469;489;959;79;572470
76;2020-08-20;4;2;6;466;302;770;89;325110
76;2020-08-20;6;0;6;380;124;511;90;96100
76;2020-08-20;263;249;514;8112;7146;15306;0;5924858
84;2020-08-20;3;10;13;214;256;475;09;940637
84;2020-08-20;34;31;65;731;844;1586;19;999616
84;2020-08-20;82;94;176;1575;1610;3187;29;894918
84;2020-08-20;39;42;81;1080;1173;2253;39;1005784
84;2020-08-20;40;31;71;993;814;1809;49;1035354
84;2020-08-20;41;29;70;865;798;1663;59;1044459
84;2020-08-20;12;14;27;599;557;1157;69;926660
84;2020-08-20;7;4;11;446;454;900;79;687362
84;2020-08-20;4;3;7;335;222;557;89;387722
84;2020-08-20;2;3;5;153;76;229;90;109865
84;2020-08-20;264;261;526;6994;6805;13820;0;8032377
93;2020-08-20;14;7;22;280;290;572;09;551927
93;2020-08-20;39;30;70;827;821;1651;19;576838
93;2020-08-20;143;156;299;2455;2069;4528;29;509956
93;2020-08-20;70;88;158;1867;1690;3562;39;599102
93;2020-08-20;54;50;104;1604;1362;2967;49;631386
93;2020-08-20;59;52;111;1666;1300;2968;59;678493
93;2020-08-20;30;46;76;1034;970;2005;69;632786
93;2020-08-20;17;20;37;711;651;1362;79;509519
93;2020-08-20;6;7;13;626;437;1063;89;284990
93;2020-08-20;6;2;8;532;149;681;90;80654
93;2020-08-20;438;458;898;11606;9745;21371;0;5055651
94;2020-08-20;0;1;1;3;6;9;09;33744
94;2020-08-20;0;0;0;32;32;64;19;34811
94;2020-08-20;1;0;1;46;73;119;29;33361
94;2020-08-20;1;1;2;45;41;86;39;43624
94;2020-08-20;3;0;3;43;38;81;49;45205
94;2020-08-20;0;0;0;43;30;73;59;47970
94;2020-08-20;0;0;0;33;28;61;69;45095
94;2020-08-20;0;0;0;22;23;45;79;36685
94;2020-08-20;0;0;0;12;10;22;89;19405
94;2020-08-20;0;0;0;6;0;6;90;4779
94;2020-08-20;5;2;7;285;282;567;0;344679
01;2020-08-21;0;0;0;6;7;13;09;40134
01;2020-08-21;1;0;1;65;80;147;19;50483
01;2020-08-21;3;3;6;51;28;79;29;34558
01;2020-08-21;4;1;5;86;65;151;39;37149
01;2020-08-21;0;0;0;121;58;179;49;48928
01;2020-08-21;4;4;8;82;59;141;59;60524
01;2020-08-21;2;1;3;37;26;64;69;51113
01;2020-08-21;1;0;1;8;6;14;79;33062
01;2020-08-21;1;0;1;6;1;7;89;16008
01;2020-08-21;0;0;0;0;1;1;90;4920
01;2020-08-21;16;9;25;462;332;797;0;376879
02;2020-08-21;2;0;2;19;19;38;09;33991
02;2020-08-21;2;1;3;117;93;214;19;43014
02;2020-08-21;6;1;8;81;74;156;29;31496
02;2020-08-21;3;7;10;123;99;222;39;34280
02;2020-08-21;0;2;2;154;87;241;49;42967
02;2020-08-21;1;4;5;123;111;234;59;62671
02;2020-08-21;1;2;3;67;38;105;69;52556
02;2020-08-21;1;0;1;15;18;33;79;33509
02;2020-08-21;1;0;1;11;3;14;89;18767
02;2020-08-21;0;0;0;2;0;2;90;5498
02;2020-08-21;17;17;35;712;542;1259;0;358749
03;2020-08-21;1;3;4;12;22;35;09;62043
03;2020-08-21;2;4;6;95;68;163;19;58638
03;2020-08-21;4;4;8;54;43;98;29;40421
03;2020-08-21;8;2;10;91;53;145;39;39602
03;2020-08-21;3;2;5;83;62;146;49;34757
03;2020-08-21;1;6;7;43;53;99;59;27026
03;2020-08-21;2;0;2;35;25;60;69;17446
03;2020-08-21;0;1;1;12;14;27;79;7368
03;2020-08-21;2;0;2;4;4;8;89;2721
03;2020-08-21;0;0;0;0;0;0;90;669
03;2020-08-21;23;22;45;429;344;781;0;290691
04;2020-08-21;5;6;11;84;69;154;09;121691
04;2020-08-21;12;7;19;205;212;417;19;134452
04;2020-08-21;8;3;11;285;178;463;29;98215
04;2020-08-21;8;6;14;384;270;655;39;104568
04;2020-08-21;8;3;11;369;247;616;49;113615
04;2020-08-21;2;3;5;342;270;612;59;125597
04;2020-08-21;4;1;5;184;168;352;69;89851
04;2020-08-21;2;2;4;60;39;99;79;46693
04;2020-08-21;0;0;0;25;17;42;89;20815
04;2020-08-21;0;0;0;7;2;9;90;4462
04;2020-08-21;49;31;80;1945;1472;3419;0;859959
05;2020-08-21;0;0;0;0;0;0;09;703.704828175651
05;2020-08-21;0;0;0;1;2;3;19;723.725880519921
05;2020-08-21;0;0;0;1;1;2;29;475.133162078732
05;2020-08-21;0;0;0;5;2;7;39;764.547319147651
05;2020-08-21;0;0;0;1;1;2;49;1017.17633756848
05;2020-08-21;0;0;0;4;5;9;59;978.233665832332
05;2020-08-21;0;0;0;2;3;5;69;674.735312241807
05;2020-08-21;0;0;0;0;0;0;79;405.196420115493
05;2020-08-21;0;0;0;0;0;0;89;210.595968638888
05;2020-08-21;0;0;0;0;0;0;90;43.9511056810479
05;2020-08-21;0;0;0;14;14;28;0;5997
06;2020-08-21;0;0;0;6;7;15;09;84963
06;2020-08-21;1;0;1;37;35;73;19;65294
06;2020-08-21;1;1;2;25;31;56;29;36651
06;2020-08-21;1;2;3;40;36;76;39;37697
06;2020-08-21;0;1;1;24;34;58;49;28132
06;2020-08-21;0;1;1;7;22;29;59;14768
06;2020-08-21;0;1;1;6;5;11;69;7746
06;2020-08-21;0;0;0;2;3;5;79;3034
06;2020-08-21;0;0;0;0;0;0;89;1005
06;2020-08-21;0;0;0;0;0;0;90;181
06;2020-08-21;3;6;9;147;173;323;0;279471
07;2020-08-21;0;0;0;1;0;1;09;1034
07;2020-08-21;0;0;0;4;5;9;19;835
07;2020-08-21;0;0;0;5;4;9;29;1605
07;2020-08-21;0;0;0;6;6;12;39;1752
07;2020-08-21;0;0;0;7;7;14;49;1808
07;2020-08-21;0;0;0;4;3;7;59;1548
07;2020-08-21;0;0;0;1;3;4;69;742
