dep;jour;P;T;cl_age90;pop
02;2021-09-13;5;678;09;62312
02;2021-09-13;3;354;19;67540
02;2021-09-13;3;563;29;51443
02;2021-09-13;6;621;39;62599
02;2021-09-13;2;435;49;64812
02;2021-09-13;5;421;59;70352
02;2021-09-13;3;331;69;69077
02;2021-09-13;1;220;79;45371
02;2021-09-13;1;102;89;25627
02;2021-09-13;0;38;90;6917
02;2021-09-13;29;3763;0;526050
02;2021-09-14;8;648;09;62312
02;2021-09-14;3;277;19;67540
02;2021-09-14;1;428;29;51443
02;2021-09-14;3;483;39;62599
02;2021-09-14;2;340;49;64812
02;2021-09-14;2;280;59;70352
02;2021-09-14;2;204;69;69077
02;2021-09-14;3;175;79;45371
02;2021-09-14;2;79;89;25627
02;2021-09-14;0;29;90;6917
02;2021-09-14;26;2944;0;526050
02;2021-09-15;6;151;09;62312
02;2021-09-15;3;231;19;67540
02;2021-09-15;2;434;29;51443
02;2021-09-15;5;440;39;62599
02;2021-09-15;2;323;49;64812
02;2021-09-15;3;267;59;70352
02;2021-09-15;2;200;69;69077
02;2021-09-15;1;132;79;45371
02;2021-09-15;3;84;89;25627
02;2021-09-15;1;29;90;6917
02;2021-09-15;28;2291;0;526050
02;2021-09-16;2;785;09;62312
02;2021-09-16;5;301;19;67540
02;2021-09-16;2;493;29;51443
02;2021-09-16;3;490;39;62599
02;2021-09-16;1;311;49;64812
02;2021-09-16;2;270;59;70352
02;2021-09-16;0;211;69;69077
02;2021-09-16;3;105;79;45371
02;2021-09-16;0;51;89;25627
02;2021-09-16;0;19;90;6917
02;2021-09-16;18;3037;0;526050
02;2021-09-17;3;690;09;62312
02;2021-09-17;2;439;19;67540
02;2021-09-17;2;886;29;51443
02;2021-09-17;2;838;39;62599
02;2021-09-17;3;493;49;64812
02;2021-09-17;4;410;59;70352
02;2021-09-17;1;259;69;69077
02;2021-09-17;3;161;79;45371
02;2021-09-17;1;62;89;25627
02;2021-09-17;0;40;90;6917
02;2021-09-17;21;4278;0;526050
02;2021-09-18;2;65;09;62312
02;2021-09-18;2;360;19;67540
02;2021-09-18;1;760;29;51443
02;2021-09-18;0;654;39;62599
02;2021-09-18;4;433;49;64812
02;2021-09-18;2;344;59;70352
02;2021-09-18;1;211;69;69077
02;2021-09-18;1;170;79;45371
02;2021-09-18;1;74;89;25627
02;2021-09-18;2;24;90;6917
02;2021-09-18;16;3095;0;526050
02;2021-09-19;0;14;09;62312
02;2021-09-19;0;53;19;67540
02;2021-09-19;2;125;29;51443
02;2021-09-19;0;115;39;62599
02;2021-09-19;1;54;49;64812
02;2021-09-19;0;35;59;70352
02;2021-09-19;0;26;69;69077
02;2021-09-19;0;22;79;45371
02;2021-09-19;0;26;89;25627
02;2021-09-19;0;7;90;6917
02;2021-09-19;3;477;0;526050
02;2021-09-20;7;925;09;62312
02;2021-09-20;4;394;19;67540
02;2021-09-20;2;492;29;51443
02;2021-09-20;4;572;39;62599
02;2021-09-20;2;355;49;64812
02;2021-09-20;5;394;59;70352
02;2021-09-20;2;312;69;69077
02;2021-09-20;1;233;79;45371
02;2021-09-20;0;96;89;25627
02;2021-09-20;0;32;90;6917
02;2021-09-20;27;3805;0;526050
02;2021-09-21;5;795;09;62312
02;2021-09-21;2;389;19;67540
02;2021-09-21;3;391;29;51443
02;2021-09-21;4;439;39;62599
02;2021-09-21;4;315;49;64812
02;2021-09-21;1;276;59;70352
02;2021-09-21;2;228;69;69077
02;2021-09-21;3;173;79;45371
02;2021-09-21;1;86;89;25627
02;2021-09-21;0;29;90;6917
02;2021-09-21;25;3121;0;526050
02;2021-09-22;2;105;09;62312
02;2021-09-22;2;276;19;67540
02;2021-09-22;2;418;29;51443
02;2021-09-22;2;392;39;62599
02;2021-09-22;3;271;49;64812
02;2021-09-22;2;191;59;70352
02;2021-09-22;1;173;69;69077
02;2021-09-22;1;137;79;45371
02;2021-09-22;0;59;89;25627
02;2021-09-22;0;28;90;6917
02;2021-09-22;15;2050;0;526050
02;2021-09-23;5;464;09;62312
02;2021-09-23;2;392;19;67540
02;2021-09-23;3;445;29;51443
02;2021-09-23;1;476;39;62599
02;2021-09-23;4;313;49;64812
02;2021-09-23;2;274;59;70352
02;2021-09-23;3;192;69;69077
02;2021-09-23;0;112;79;45371
02;2021-09-23;1;59;89;25627
02;2021-09-23;1;21;90;6917
02;2021-09-23;22;2748;0;526050
02;2021-09-24;5;593;09;62312
02;2021-09-24;0;417;19;67540
02;2021-09-24;1;830;29;51443
02;2021-09-24;3;805;39;62599
02;2021-09-24;1;496;49;64812
02;2021-09-24;3;399;59;70352
02;2021-09-24;3;314;69;69077
02;2021-09-24;0;169;79;45371
02;2021-09-24;3;72;89;25627
02;2021-09-24;0;31;90;6917
02;2021-09-24;19;4126;0;526050
02;2021-09-25;0;67;09;62312
02;2021-09-25;2;288;19;67540
02;2021-09-25;2;691;29;51443
02;2021-09-25;6;606;39;62599
02;2021-09-25;2;359;49;64812
02;2021-09-25;2;333;59;70352
02;2021-09-25;0;240;69;69077
02;2021-09-25;2;142;79;45371
02;2021-09-25;1;72;89;25627
02;2021-09-25;1;16;90;6917
02;2021-09-25;18;2814;0;526050
02;2021-09-26;0;17;09;62312
02;2021-09-26;0;32;19;67540
02;2021-09-26;1;78;29;51443
02;2021-09-26;2;75;39;62599
02;2021-09-26;0;39;49;64812
02;2021-09-26;0;29;59;70352
02;2021-09-26;0;28;69;69077
02;2021-09-26;0;22;79;45371
02;2021-09-26;0;17;89;25627
02;2021-09-26;0;7;90;6917
02;2021-09-26;3;344;0;526050
02;2021-09-27;8;904;09;62312
02;2021-09-27;3;396;19;67540
02;2021-09-27;4;443;29;51443
02;2021-09-27;4;464;39;62599
02;2021-09-27;3;354;49;64812
02;2021-09-27;3;345;59;70352
02;2021-09-27;2;285;69;69077
02;2021-09-27;2;235;79;45371
02;2021-09-27;1;118;89;25627
02;2021-09-27;0;44;90;6917
02;2021-09-27;30;3588;0;526050
02;2021-09-28;0;112;09;62312
02;2021-09-28;1;244;19;67540
02;2021-09-28;4;392;29;51443
02;2021-09-28;3;406;39;62599
02;2021-09-28;3;306;49;64812
02;2021-09-28;0;294;59;70352
02;2021-09-28;3;215;69;69077
02;2021-09-28;4;165;79;45371
02;2021-09-28;0;91;89;25627
02;2021-09-28;1;29;90;6917
02;2021-09-28;19;2255;0;526050
02;2021-09-29;0;80;09;62312
02;2021-09-29;0;269;19;67540
02;2021-09-29;1;345;29;51443
02;2021-09-29;2;352;39;62599
02;2021-09-29;0;291;49;64812
02;2021-09-29;1;245;59;70352
02;2021-09-29;1;195;69;69077
02;2021-09-29;0;130;79;45371
02;2021-09-29;2;83;89;25627
02;2021-09-29;0;46;90;6917
02;2021-09-29;7;2036;0;526050
02;2021-09-30;4;460;09;62312
02;2021-09-30;2;544;19;67540
02;2021-09-30;3;394;29;51443
02;2021-09-30;2;426;39;62599
02;2021-09-30;3;288;49;64812
02;2021-09-30;4;244;59;70352
02;2021-09-30;6;176;69;69077
02;2021-09-30;2;104;79;45371
02;2021-09-30;0;77;89;25627
02;2021-09-30;0;64;90;6917
02;2021-09-30;26;2777;0;526050
02;2021-10-01;3;758;09;62312
02;2021-10-01;3;663;19;67540
02;2021-10-01;2;617;29;51443
02;2021-10-01;1;676;39;62599
02;2021-10-01;3;439;49;64812
02;2021-10-01;2;341;59;70352
02;2021-10-01;0;279;69;69077
02;2021-10-01;0;127;79;45371
02;2021-10-01;3;71;89;25627
02;2021-10-01;0;29;90;6917
02;2021-10-01;17;4000;0;526050
02;2021-10-02;1;75;09;62312
02;2021-10-02;0;458;19;67540
02;2021-10-02;1;602;29;51443
02;2021-10-02;4;502;39;62599
02;2021-10-02;0;359;49;64812
02;2021-10-02;0;311;59;70352
02;2021-10-02;0;247;69;69077
02;2021-10-02;1;146;79;45371
02;2021-10-02;1;69;89;25627
02;2021-10-02;0;21;90;6917
02;2021-10-02;8;2790;0;526050
02;2021-10-03;0;16;09;62312
02;2021-10-03;3;26;19;67540
02;2021-10-03;3;65;29;51443
02;2021-10-03;0;61;39;62599
02;2021-10-03;1;39;49;64812
02;2021-10-03;0;34;59;70352
02;2021-10-03;0;33;69;69077
02;2021-10-03;0;36;79;45371
02;2021-10-03;0;27;89;25627
02;2021-10-03;0;6;90;6917
02;2021-10-03;7;343;0;526050
02;2021-10-04;1;707;09;62312
02;2021-10-04;1;379;19;67540
02;2021-10-04;2;388;29;51443
02;2021-10-04;4;434;39;62599
02;2021-10-04;0;337;49;64812
02;2021-10-04;1;346;59;70352
02;2021-10-04;1;290;69;69077
02;2021-10-04;1;221;79;45371
02;2021-10-04;2;110;89;25627
02;2021-10-04;0;24;90;6917
02;2021-10-04;13;3237;0;526050
02;2021-10-05;1;558;09;62312
02;2021-10-05;3;330;19;67540
02;2021-10-05;2;326;29;51443
02;2021-10-05;3;349;39;62599
02;2021-10-05;3;236;49;64812
02;2021-10-05;0;232;59;70352
02;2021-10-05;0;194;69;69077
02;2021-10-05;1;173;79;45371
02;2021-10-05;0;77;89;25627
02;2021-10-05;0;31;90;6917
02;2021-10-05;13;2506;0;526050
02;2021-10-06;0;34;09;62312
02;2021-10-06;0;224;19;67540
02;2021-10-06;0;317;29;51443
02;2021-10-06;4;316;39;62599
02;2021-10-06;2;252;49;64812
02;2021-10-06;2;180;59;70352
02;2021-10-06;0;157;69;69077
02;2021-10-06;1;139;79;45371
02;2021-10-06;2;83;89;25627
02;2021-10-06;2;26;90;6917
02;2021-10-06;13;1729;0;526050
02;2021-10-07;0;452;09;62312
02;2021-10-07;1;506;19;67540
02;2021-10-07;1;355;29;51443
02;2021-10-07;3;347;39;62599
02;2021-10-07;0;264;49;64812
02;2021-10-07;2;210;59;70352
02;2021-10-07;3;148;69;69077
02;2021-10-07;1;94;79;45371
02;2021-10-07;1;60;89;25627
02;2021-10-07;0;25;90;6917
02;2021-10-07;12;2461;0;526050
02;2021-10-08;2;660;09;62312
02;2021-10-08;1;682;19;67540
02;2021-10-08;0;733;29;51443
02;2021-10-08;0;714;39;62599
02;2021-10-08;2;489;49;64812
02;2021-10-08;6;354;59;70352
02;2021-10-08;2;278;69;69077
02;2021-10-08;0;174;79;45371
02;2021-10-08;0;74;89;25627
02;2021-10-08;0;21;90;6917
02;2021-10-08;13;4180;0;526050
02;2021-10-09;0;25;09;62312
02;2021-10-09;1;575;19;67540
02;2021-10-09;5;728;29;51443
02;2021-10-09;3;607;39;62599
02;2021-10-09;1;304;49;64812
02;2021-10-09;1;269;59;70352
02;2021-10-09;3;245;69;69077
02;2021-10-09;0;143;79;45371
02;2021-10-09;1;55;89;25627
02;2021-10-09;0;20;90;6917
02;2021-10-09;15;2974;0;526050
02;2021-10-10;0;12;09;62312
02;2021-10-10;0;34;19;67540
02;2021-10-10;0;103;29;51443
02;2021-10-10;1;84;39;62599
02;2021-10-10;0;51;49;64812
02;2021-10-10;0;39;59;70352
02;2021-10-10;2;26;69;69077
02;2021-10-10;0;28;79;45371
02;2021-10-10;0;22;89;25627
02;2021-10-10;0;6;90;6917
02;2021-10-10;3;405;0;526050
02;2021-10-11;2;597;09;62312
02;2021-10-11;0;275;19;67540
02;2021-10-11;3;350;29;51443
02;2021-10-11;5;394;39;62599
02;2021-10-11;1;299;49;64812
02;2021-10-11;2;291;59;70352
02;2021-10-11;1;305;69;69077
02;2021-10-11;3;217;79;45371
02;2021-10-11;3;124;89;25627
02;2021-10-11;1;37;90;6917
02;2021-10-11;21;2889;0;526050
02;2021-10-12;2;487;09;62312
02;2021-10-12;1;335;19;67540
02;2021-10-12;1;315;29;51443
02;2021-10-12;0;365;39;62599
02;2021-10-12;1;254;49;64812
02;2021-10-12;4;266;59;70352
02;2021-10-12;4;221;69;69077
02;2021-10-12;2;186;79;45371
02;2021-10-12;0;87;89;25627
02;2021-10-12;0;36;90;6917
02;2021-10-12;15;2553;0;526050
02;2021-10-13;0;58;09;62312
02;2021-10-13;4;257;19;67540
02;2021-10-13;1;298;29;51443
02;2021-10-13;2;373;39;62599
02;2021-10-13;6;249;49;64812
02;2021-10-13;0;211;59;70352
02;2021-10-13;2;216;69;69077
02;2021-10-13;3;145;79;45371
02;2021-10-13;3;87;89;25627
02;2021-10-13;0;22;90;6917
02;2021-10-13;21;1916;0;526050
02;2021-10-14;1;647;09;62312
02;2021-10-14;2;604;19;67540
02;2021-10-14;4;794;29;51443
02;2021-10-14;2;833;39;62599
02;2021-10-14;5;554;49;64812
02;2021-10-14;1;444;59;70352
02;2021-10-14;2;296;69;69077
02;2021-10-14;2;143;79;45371
02;2021-10-14;3;79;89;25627
02;2021-10-14;0;30;90;6917
02;2021-10-14;22;4424;0;526050
02;2021-10-15;1;502;09;62312
02;2021-10-15;1;458;19;67540
02;2021-10-15;1;222;29;51443
02;2021-10-15;2;228;39;62599
02;2021-10-15;2;178;49;64812
02;2021-10-15;1;146;59;70352
02;2021-10-15;1;139;69;69077
02;2021-10-15;0;135;79;45371
02;2021-10-15;0;61;89;25627
02;2021-10-15;0;17;90;6917
02;2021-10-15;9;2086;0;526050
02;2021-10-16;0;29;09;62312
02;2021-10-16;0;290;19;67540
02;2021-10-16;0;226;29;51443
02;2021-10-16;0;197;39;62599
02;2021-10-16;0;204;49;64812
02;2021-10-16;2;166;59;70352
02;2021-10-16;2;147;69;69077
02;2021-10-16;0;130;79;45371
02;2021-10-16;2;75;89;25627
02;2021-10-16;0;17;90;6917
02;2021-10-16;6;1481;0;526050
02;2021-10-17;0;10;09;62312
02;2021-10-17;0;18;19;67540
02;2021-10-17;0;18;29;51443
02;2021-10-17;0;31;39;62599
02;2021-10-17;0;17;49;64812
02;2021-10-17;0;10;59;70352
02;2021-10-17;0;22;69;69077
02;2021-10-17;0;17;79;45371
02;2021-10-17;0;23;89;25627
02;2021-10-17;0;7;90;6917
02;2021-10-17;0;173;0;526050
02;2021-10-18;1;753;09;62312
02;2021-10-18;1;315;19;67540
02;2021-10-18;2;205;29;51443
02;2021-10-18;1;260;39;62599
02;2021-10-18;2;247;49;64812
02;2021-10-18;4;251;59;70352
02;2021-10-18;4;263;69;69077
02;2021-10-18;5;233;79;45371
02;2021-10-18;0;116;89;25627
02;2021-10-18;2;34;90;6917
02;2021-10-18;23;2678;0;526050
02;2021-10-19;2;499;09;62312
02;2021-10-19;0;247;19;67540
02;2021-10-19;2;202;29;51443
02;2021-10-19;3;211;39;62599
02;2021-10-19;0;203;49;64812
02;2021-10-19;2;197;59;70352
02;2021-10-19;5;199;69;69077
02;2021-10-19;6;150;79;45371
02;2021-10-19;1;80;89;25627
02;2021-10-19;0;33;90;6917
02;2021-10-19;21;2021;0;526050
02;2021-10-20;3;52;09;62312
02;2021-10-20;1;177;19;67540
02;2021-10-20;3;192;29;51443
02;2021-10-20;9;241;39;62599
02;2021-10-20;3;180;49;64812
02;2021-10-20;10;201;59;70352
02;2021-10-20;5;160;69;69077
02;2021-10-20;5;143;79;45371
02;2021-10-20;3;91;89;25627
02;2021-10-20;0;31;90;6917
02;2021-10-20;42;1468;0;526050
02;2021-10-21;4;537;09;62312
02;2021-10-21;3;323;19;67540
02;2021-10-21;6;229;29;51443
02;2021-10-21;1;255;39;62599
02;2021-10-21;2;191;49;64812
02;2021-10-21;0;162;59;70352
02;2021-10-21;5;122;69;69077
02;2021-10-21;0;93;79;45371
02;2021-10-21;0;58;89;25627
02;2021-10-21;0;26;90;6917
02;2021-10-21;21;2004;0;526050
02;2021-10-22;5;527;09;62312
02;2021-10-22;3;441;19;67540
02;2021-10-22;3;285;29;51443
02;2021-10-22;3;307;39;62599
02;2021-10-22;2;230;49;64812
02;2021-10-22;3;219;59;70352
02;2021-10-22;8;217;69;69077
02;2021-10-22;1;123;79;45371
02;2021-10-22;2;68;89;25627
02;2021-10-22;0;19;90;6917
02;2021-10-22;30;2436;0;526050
02;2021-10-23;2;45;09;62312
02;2021-10-23;1;398;19;67540
02;2021-10-23;0;255;29;51443
02;2021-10-23;3;249;39;62599
02;2021-10-23;3;224;49;64812
02;2021-10-23;4;182;59;70352
02;2021-10-23;1;162;69;69077
02;2021-10-23;1;118;79;45371
02;2021-10-23;2;65;89;25627
02;2021-10-23;0;21;90;6917
02;2021-10-23;17;1719;0;526050
02;2021-10-24;0;11;09;62312
02;2021-10-24;0;26;19;67540
02;2021-10-24;0;24;29;51443
02;2021-10-24;1;30;39;62599
02;2021-10-24;2;21;49;64812
02;2021-10-24;0;26;59;70352
02;2021-10-24;0;22;69;69077
02;2021-10-24;0;22;79;45371
02;2021-10-24;0;15;89;25627
02;2021-10-24;0;11;90;6917
02;2021-10-24;3;208;0;526050
02;2021-10-25;4;55;09;62312
02;2021-10-25;5;295;19;67540
02;2021-10-25;2;204;29;51443
02;2021-10-25;8;266;39;62599
02;2021-10-25;5;279;49;64812
02;2021-10-25;2;248;59;70352
02;2021-10-25;1;245;69;69077
02;2021-10-25;5;205;79;45371
02;2021-10-25;1;100;89;25627
02;2021-10-25;1;38;90;6917
02;2021-10-25;34;1935;0;526050
02;2021-10-26;4;76;09;62312
02;2021-10-26;6;226;19;67540
02;2021-10-26;4;191;29;51443
02;2021-10-26;4;219;39;62599
02;2021-10-26;3;223;49;64812
02;2021-10-26;8;196;59;70352
02;2021-10-26;4;202;69;69077
02;2021-10-26;6;133;79;45371
02;2021-10-26;1;72;89;25627
02;2021-10-26;0;34;90;6917
02;2021-10-26;40;1572;0;526050
02;2021-10-27;5;46;09;62312
02;2021-10-27;0;211;19;67540
02;2021-10-27;1;167;29;51443
02;2021-10-27;4;192;39;62599
02;2021-10-27;3;164;49;64812
02;2021-10-27;2;188;59;70352
02;2021-10-27;3;155;69;69077
02;2021-10-27;4;122;79;45371
02;2021-10-27;2;87;89;25627
02;2021-10-27;0;23;90;6917
02;2021-10-27;24;1355;0;526050
02;2021-10-28;5;93;09;62312
02;2021-10-28;0;252;19;67540
02;2021-10-28;5;165;29;51443
02;2021-10-28;5;215;39;62599
02;2021-10-28;4;179;49;64812
02;2021-10-28;4;146;59;70352
02;2021-10-28;2;116;69;69077
02;2021-10-28;2;81;79;45371
02;2021-10-28;1;51;89;25627
02;2021-10-28;0;22;90;6917
02;2021-10-28;28;1320;0;526050
02;2021-10-29;6;59;09;62312
02;2021-10-29;0;342;19;67540
02;2021-10-29;3;298;29;51443
02;2021-10-29;6;328;39;62599
02;2021-10-29;6;237;49;64812
02;2021-10-29;6;222;59;70352
02;2021-10-29;3;136;69;69077
02;2021-10-29;7;100;79;45371
02;2021-10-29;0;55;89;25627
02;2021-10-29;0;15;90;6917
02;2021-10-29;37;1792;0;526050
02;2021-10-30;4;42;09;62312
02;2021-10-30;2;320;19;67540
02;2021-10-30;4;289;29;51443
02;2021-10-30;6;302;39;62599
02;2021-10-30;3;186;49;64812
02;2021-10-30;3;187;59;70352
02;2021-10-30;2;160;69;69077
02;2021-10-30;2;119;79;45371
02;2021-10-30;1;56;89;25627
02;2021-10-30;0;18;90;6917
02;2021-10-30;27;1679;0;526050
02;2021-10-31;0;41;09;62312
02;2021-10-31;2;51;19;67540
02;2021-10-31;0;47;29;51443
02;2021-10-31;1;46;39;62599
02;2021-10-31;1;27;49;64812
02;2021-10-31;1;31;59;70352
02;2021-10-31;0;21;69;69077
02;2021-10-31;0;30;79;45371
02;2021-10-31;0;27;89;25627
02;2021-10-31;0;10;90;6917
02;2021-10-31;5;331;0;526050
02;2021-11-01;0;8;09;62312
02;2021-11-01;0;32;19;67540
02;2021-11-01;0;55;29;51443
02;2021-11-01;1;48;39;62599
02;2021-11-01;0;32;49;64812
02;2021-11-01;1;32;59;70352
02;2021-11-01;2;33;69;69077
02;2021-11-01;0;30;79;45371
02;2021-11-01;0;27;89;25627
02;2021-11-01;1;5;90;6917
02;2021-11-01;5;303;0;526050
02;2021-11-02;4;53;09;62312
02;2021-11-02;13;296;19;67540
02;2021-11-02;6;238;29;51443
02;2021-11-02;12;292;39;62599
02;2021-11-02;9;255;49;64812
02;2021-11-02;4;289;59;70352
02;2021-11-02;8;260;69;69077
02;2021-11-02;4;210;79;45371
02;2021-11-02;4;127;89;25627
02;2021-11-02;0;42;90;6917
02;2021-11-02;64;2063;0;526050
02;2021-11-03;3;33;09;62312
02;2021-11-03;2;189;19;67540
02;2021-11-03;6;178;29;51443
02;2021-11-03;12;204;39;62599
02;2021-11-03;5;183;49;64812
02;2021-11-03;7;182;59;70352
02;2021-11-03;7;174;69;69077
02;2021-11-03;11;130;79;45371
02;2021-11-03;3;74;89;25627
02;2021-11-03;0;22;90;6917
02;2021-11-03;56;1369;0;526050
02;2021-11-04;1;34;09;62312
02;2021-11-04;3;181;19;67540
02;2021-11-04;3;175;29;51443
02;2021-11-04;6;204;39;62599
02;2021-11-04;8;154;49;64812
02;2021-11-04;6;154;59;70352
02;2021-11-04;7;128;69;69077
02;2021-11-04;8;93;79;45371
02;2021-11-04;3;56;89;25627
02;2021-11-04;0;20;90;6917
02;2021-11-04;45;1199;0;526050
02;2021-11-05;6;58;09;62312
02;2021-11-05;10;329;19;67540
02;2021-11-05;8;270;29;51443
02;2021-11-05;12;332;39;62599
02;2021-11-05;11;247;49;64812
02;2021-11-05;5;231;59;70352
02;2021-11-05;13;219;69;69077
02;2021-11-05;16;156;79;45371
02;2021-11-05;3;75;89;25627
02;2021-11-05;1;27;90;6917
02;2021-11-05;85;1944;0;526050
02;2021-11-06;6;56;09;62312
02;2021-11-06;4;309;19;67540
02;2021-11-06;5;260;29;51443
02;2021-11-06;6;251;39;62599
02;2021-11-06;1;211;49;64812
02;2021-11-06;4;213;59;70352
02;2021-11-06;5;189;69;69077
02;2021-11-06;2;153;79;45371
02;2021-11-06;0;83;89;25627
02;2021-11-06;2;27;90;6917
02;2021-11-06;35;1752;0;526050
02;2021-11-07;1;15;09;62312
02;2021-11-07;0;10;19;67540
02;2021-11-07;1;30;29;51443
02;2021-11-07;0;34;39;62599
02;2021-11-07;0;21;49;64812
02;2021-11-07;0;17;59;70352
02;2021-11-07;0;12;69;69077
02;2021-11-07;1;18;79;45371
02;2021-11-07;0;13;89;25627
02;2021-11-07;0;12;90;6917
02;2021-11-07;3;182;0;526050
02;2021-11-08;5;638;09;62312
02;2021-11-08;8;294;19;67540
02;2021-11-08;5;210;29;51443
02;2021-11-08;11;261;39;62599
02;2021-11-08;11;267;49;64812
02;2021-11-08;13;285;59;70352
02;2021-11-08;10;293;69;69077
02;2021-11-08;5;239;79;45371
02;2021-11-08;1;112;89;25627
02;2021-11-08;2;33;90;6917
02;2021-11-08;71;2632;0;526050
02;2021-11-09;5;421;09;62312
02;2021-11-09;7;340;19;67540
02;2021-11-09;7;177;29;51443
02;2021-11-09;8;212;39;62599
02;2021-11-09;12;187;49;64812
02;2021-11-09;8;160;59;70352
02;2021-11-09;8;170;69;69077
02;2021-11-09;3;124;79;45371
02;2021-11-09;3;90;89;25627
02;2021-11-09;0;28;90;6917
02;2021-11-09;61;1910;0;526050
02;2021-11-10;5;71;09;62312
02;2021-11-10;21;275;19;67540
02;2021-11-10;9;206;29;51443
02;2021-11-10;11;261;39;62599
02;2021-11-10;12;219;49;64812
02;2021-11-10;8;229;59;70352
02;2021-11-10;13;198;69;69077
02;2021-11-10;13;136;79;45371
02;2021-11-10;2;64;89;25627
02;2021-11-10;0;24;90;6917
02;2021-11-10;94;1683;0;526050
02;2021-11-11;0;13;09;62312
02;2021-11-11;1;25;19;67540
02;2021-11-11;1;46;29;51443
02;2021-11-11;1;44;39;62599
02;2021-11-11;2;28;49;64812
02;2021-11-11;1;34;59;70352
02;2021-11-11;3;33;69;69077
02;2021-11-11;1;22;79;45371
02;2021-11-11;1;18;89;25627
02;2021-11-11;0;13;90;6917
02;2021-11-11;11;276;0;526050
02;2021-11-12;11;704;09;62312
02;2021-11-12;13;517;19;67540
02;2021-11-12;12;334;29;51443
02;2021-11-12;14;386;39;62599
02;2021-11-12;12;288;49;64812
02;2021-11-12;11;248;59;70352
02;2021-11-12;22;286;69;69077
02;2021-11-12;9;225;79;45371
02;2021-11-12;4;115;89;25627
02;2021-11-12;1;40;90;6917
02;2021-11-12;109;3145;0;526050
02;2021-11-13;3;64;09;62312
02;2021-11-13;3;328;19;67540
02;2021-11-13;3;239;29;51443
02;2021-11-13;12;242;39;62599
02;2021-11-13;12;220;49;64812
02;2021-11-13;4;203;59;70352
02;2021-11-13;9;199;69;69077
02;2021-11-13;7;167;79;45371
02;2021-11-13;5;71;89;25627
02;2021-11-13;0;14;90;6917
02;2021-11-13;58;1748;0;526050
02;2021-11-14;1;22;09;62312
02;2021-11-14;2;26;19;67540
02;2021-11-14;1;30;29;51443
02;2021-11-14;5;38;39;62599
02;2021-11-14;1;31;49;64812
02;2021-11-14;0;23;59;70352
02;2021-11-14;0;30;69;69077
02;2021-11-14;0;27;79;45371
02;2021-11-14;1;13;89;25627
02;2021-11-14;0;8;90;6917
02;2021-11-14;11;248;0;526050
02;2021-11-15;21;701;09;62312
02;2021-11-15;15;304;19;67540
02;2021-11-15;16;231;29;51443
02;2021-11-15;17;311;39;62599
02;2021-11-15;8;308;49;64812
02;2021-11-15;20;294;59;70352
02;2021-11-15;15;315;69;69077
02;2021-11-15;6;255;79;45371
02;2021-11-15;5;141;89;25627
02;2021-11-15;3;48;90;6917
02;2021-11-15;126;2909;0;526050
02;2021-11-16;11;730;09;62312
02;2021-11-16;12;349;19;67540
02;2021-11-16;13;212;29;51443
02;2021-11-16;18;293;39;62599
02;2021-11-16;12;237;49;64812
02;2021-11-16;12;254;59;70352
02;2021-11-16;13;249;69;69077
02;2021-11-16;5;171;79;45371
02;2021-11-16;2;103;89;25627
02;2021-11-16;1;47;90;6917
02;2021-11-16;99;2645;0;526050
02;2021-11-17;17;124;09;62312
02;2021-11-17;20;272;19;67540
02;2021-11-17;11;244;29;51443
02;2021-11-17;24;273;39;62599
02;2021-11-17;20;237;49;64812
02;2021-11-17;14;206;59;70352
02;2021-11-17;16;246;69;69077
02;2021-11-17;9;147;79;45371
02;2021-11-17;2;80;89;25627
02;2021-11-17;4;29;90;6917
02;2021-11-17;137;1858;0;526050
02;2021-11-18;16;951;09;62312
02;2021-11-18;14;576;19;67540
02;2021-11-18;20;237;29;51443
02;2021-11-18;16;294;39;62599
02;2021-11-18;17;278;49;64812
02;2021-11-18;13;242;59;70352
02;2021-11-18;12;203;69;69077
02;2021-11-18;13;163;79;45371
02;2021-11-18;3;83;89;25627
02;2021-11-18;4;45;90;6917
02;2021-11-18;128;3072;0;526050
02;2021-11-19;23;878;09;62312
02;2021-11-19;20;668;19;67540
02;2021-11-19;14;368;29;51443
02;2021-11-19;18;430;39;62599
02;2021-11-19;18;330;49;64812
02;2021-11-19;14;317;59;70352
02;2021-11-19;26;277;69;69077
02;2021-11-19;6;190;79;45371
02;2021-11-19;5;104;89;25627
02;2021-11-19;3;41;90;6917
02;2021-11-19;147;3603;0;526050
02;2021-11-20;19;207;09;62312
02;2021-11-20;14;404;19;67540
02;2021-11-20;8;297;29;51443
02;2021-11-20;23;373;39;62599
02;2021-11-20;8;262;49;64812
02;2021-11-20;14;280;59;70352
02;2021-11-20;17;261;69;69077
02;2021-11-20;9;182;79;45371
02;2021-11-20;2;102;89;25627
02;2021-11-20;0;29;90;6917
02;2021-11-20;114;2397;0;526050
02;2021-11-21;4;26;09;62312
02;2021-11-21;0;12;19;67540
02;2021-11-21;2;29;29;51443
02;2021-11-21;2;45;39;62599
02;2021-11-21;1;27;49;64812
02;2021-11-21;1;33;59;70352
02;2021-11-21;1;28;69;69077
02;2021-11-21;1;18;79;45371
02;2021-11-21;1;23;89;25627
02;2021-11-21;0;8;90;6917
02;2021-11-21;13;249;0;526050
02;2021-11-22;46;910;09;62312
02;2021-11-22;19;442;19;67540
02;2021-11-22;14;321;29;51443
